Consulta 1: Todas as escolas com suas cidades e telefones ;
codigo|nome|cod_municipio|endereco|compl_endereco|bairro|cod_loc_dif|cod_escola|ddd|numero|codigo|nome|uf
13041630|ESC SANTO ANTONIO|1303007|NOSSA SENHORA DO PERPETUO SOCORRO|BINADO||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13041681|ESC PEDRO SILVA|1303007|COMUNIDADE ESPIRITO SANTO|CAPITAO||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13041690|ESC SANTA IZABEL|1303007|COMUNIDADE XAIAUARY|MAMORIACA||||||||1303007|Nhamundá|AM
13041720|ESC SANTA MARIA|1303007|COMUNIDADE SANTA MARIA|LAGO DO MAMORIACA||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13041754|ESC VEREADOR SEBASTIAO ANDRADE MACHADO|1303007|NOSSA SENHORA DE FATIMA|CURIA||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13041762|ESC CENTRO EDUCACIONAL INFANTIL VITORIA REGIA|1303007|AVENIDA JONATHAS PEDROSA|ATRAS DA IG NS ASSUN|CENTRO|0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13055119|ESC INDIGENA DEXMUND DEXBY SHIRE|1303007|ALDEIA INDIGENA|JUTAI||2||||2|Terra indígena|1303007|Nhamundá|AM
13055143|ESC INDIGENA JOAO DIONIZIO DO NORTE I|1303007|ALDEIA INDIGENA|KASSAWA||2||||2|Terra indígena|1303007|Nhamundá|AM
13055178|ESC CENTRO EDUCACIONAL INFANTIL PROFESSOR RAIMUNDO PONCIANO|1303007|RUA FURTADO BELEM|DROGARIA LARISSA|CENTRO|0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13064347|ESC SANTA IZABEL|1303007|NUCLEO CANUMA|MAMORIACA||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13066439|ESC NOSSA SENHORA DA ASSUNCAO|1303007|NOSSA SENHORA DA ASSUNCAO|CUIPIRANGA||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13071629|ESCOLA ESTADUAL PROF RAIMUNDO DA SILVA MELO|1303007|RUA JOSE BUSTAMANTE||CENTRO|0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13072870|ESC PROFESSOR JOSE GAUDENCIO|1303007|RUA DR. LEOPOLDO NEVES|PROXIMO AO CASAI|CENTRO|0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13076230|ESC PRIMAVERA|1303007|COMUNIDADE SAO SEBASTIAO|COROCORO||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13082396|ESC ROSA DE SARON|1303007|MONTE CARMELO|ALTO NHAMUNDA||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13082400|ESC VENEZA|1303007|COMUNIDADE VENEZA|ALTO NHAMUNDA||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13088424|ESC INDIGENA JOAO DIONIZIO DO NORTE II|1303007|ALDEIA INDIGENA|PORTEIRA||2||||2|Terra indígena|1303007|Nhamundá|AM
13088432|ESC INDIGENA CAFEZAL|1303007|ZONA RURAL|||||||||1303007|Nhamundá|AM
13088440|ESC INDIGENA AREIA|1303007|ALDEIA INDIGENA|AREIA||||||||1303007|Nhamundá|AM
13088459|ESC INDIGENA RIOZINHO|1303007|ALDEIA INDIGENA|RIOZINHO||2||||2|Terra indígena|1303007|Nhamundá|AM
13093975|ESC SANTA RITA|1303007|COMUNIDADE NOSSA SENHORA DA SAUDE|PARANA DO JACARE||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13093991|ESC INDIGENA JOAO RAIMUNDO TAMHAWA|1303007|ALDEIA INDIGENA|GAVIAO||||||||1303007|Nhamundá|AM
13094025|ESC RAIMUNDO MELO DA SILVEIRA|1303007|COMUNIDADE SAO SEBASTIAO|JURUA TERRA ALTA||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13094041|ESC INDIGENA XAKWARU|1303007|ALDEIA INDIGENA|TORRE||2||||2|Terra indígena|1303007|Nhamundá|AM
13094050|ESC RAQUEL S DOS SANTOS|1303007|COMUNIDADE NOSSA SENHORA DOS REMEDIOS|MAMORIACA||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13094068|ESC INDIGENA PEDRO WARAKA|1303007|ALDEIA INDIGENA|MATRINXA||2||||2|Terra indígena|1303007|Nhamundá|AM
13094246|CENTRO DE EDUCACAO TECNOLOGICA DO AMAZONAS - CETAM|1303007|RUA LEOPOLDO NEVES||CENTRO|0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13097237|ESC SAO PEDRO|1303007|COMUNIDADE SAO PEDRO|SAPUCAIA||||||||1303007|Nhamundá|AM
13097245|ESC LUZ DO SABER|1303007|COMUNIDADE MACANA|ALTO NHAMUNDA||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13097377|ESC CENTRO DE PROGRAMA DE ERRADICACAO DO TRABALHO INFANTIL - PETI|1303007|AVENIDA SOUZA FILHO|IGREJA SANTO ANTONIO|SANTO ANTONIO|0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13098586|ESC INDIGENA BILONTRA|1303007|ALDEIA INDIGENA|BILONTRA||2||||2|Terra indígena|1303007|Nhamundá|AM
13100912|ESC CUPIUBA|1303007|ZONA RURAL|||||||||1303007|Nhamundá|AM
13103296|CENTRO DE EDUCACAO INDIGENA NHAMUNDA|1303007|ALDEIA INDIGENA|RIOZINHO||2||||2|Terra indígena|1303007|Nhamundá|AM
13191209|ESC DONA MARTA|1303007|COMUNIDADE SAO SEBASTIAO|ARARAUA||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13192205|ESC GALILEIA|1303007|COMUNIDADE APEUA|ALTO NHAMUNDA||0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13232215|CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE NHAMUND|1303007|GOV. PLINIO RAMOS COELHO||GILBERTO MESTRINHO|0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13247204|ESC NOSSA SENHORA DA APARECIDA|1303007|MATIO|ALTO NHAMUNDA||||||||1303007|Nhamundá|AM
13268201|CENTRO URBANO DE ENSINO COM MEDIACAO TECNOLOGICA DE NHAMUNDA|1303007|RUA GOV. PLINIO RAMOS COELHO S/N|||||||||1303007|Nhamundá|AM
13304348|ESCOLA ESTADUAL PROFESSORA ENERY BARBOSA DOS SANTOS|1303007|RUA GOV. PLINIO RAMOS COELHO||GILBERTO MESTRINHO|0||||0|Não está em área de localização diferenciada|1303007|Nhamundá|AM
13325230|ESCOLA ESTADUAL POVO INDIGENA HEXKARYANA|1303007|ALDEIA INDIGENA DO KASSAWA||ZONA RURAL|2||||2|Terra indígena|1303007|Nhamundá|AM
13035975|ESCOLA MUNICIPAL CRECHE ARCO-IRIS|1303106|RUA AMAZONAS||SANTA LUZIA|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13035983|ESCOLA MUNICIPAL CRECHE PINGO DE GENTE|1303106|RUA JUSCELINO KUBITSCHEK||AEROLANDIA|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036041|ESCOLA MUNICIPAL BOA ESPERANCA|1303106|COMUNIDADE SAO PEDRO|RIO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036084|ESCOLA MUNICIPAL BOA UNIAO|1303106|COMUNIDADE MONTE HOREBE|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036106|ESCOLA MUNICIPAL BOA VISTA|1303106|COMUNIDADE BOA VISTA|BOCA DO PARANAZINHO||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036114|ESCOLA MUNICIPAL BRASILEIRA|1303106|COMUNIDADE SANTA ANA - LAGO DO AMANIUM|RIO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036130|ESCOLA MUNICIPAL CORONEL PEDRO DE SOUZA|1303106|LAGO DO BOM JESUS|RIO MADEIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036149|ESCOLA MUNICIPAL CRISTO REI|1303106|COMUNIDADE CRISTO REI|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036190|ESCOLA MUNICIPAL ESPIRITO SANTO|1303106|COMUNIDADE VILA SIAO|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036203|COLEGIO MILITAR MUNICIPAL PROFESSORA LAMI DA SILVA VINHOTE|1303106|ESTRADA DO URUCACANGA||AEROLANDIA|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036211|ESCOLA ESTADUAL NOSSA SENHORA DE NAZARE|1303106|RUA TRIUNFO||CENTRO|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036246|ESCOLA MUNICIPAL FREI HENRIQUE DE COIMBRA|1303106|VILA NAZARE|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036270|ESCOLA MUNICIPAL MANOEL BENTO DE MENDONCA|1303106|COMUNIDADE NOVA CANAA|PARANA DO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036297|ESCOLA MUNICIPAL MENINO JESUS|1303106|COMUNIDADE SAO SEBASTIAO PINDOBAL I|RIO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036300|ESCOLA MUNICIPAL PRESIDENTE SARNEY I|1303106|COMUNIDADE BOM JESUS|LAGO DO JURUPARY||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036343|ESCOLA MUNICIPAL NOSSA SENHORA DE NAZARE|1303106|COMUNIDADE FELIZ NAZARE|RIO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036351|ESCOLA MUNICIPAL NOSSA SENHORA DO PERPETUO SOCORRO|1303106|COMUNIDADE SAO SEBASTIAO|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036378|ESCOLA MUNICIPAL NOVO BARURI|1303106|COMUNIDADE NOVO BARURI|PARANA DO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036416|ESCOLA MUNICIPAL PRESIDENTE GEISEL|1303106|COMUNIDADE GUAJARA - PARANA DO URARIA|||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036432|ESCOLA MUNICIPAL PRESIDENTE MEDICE|1303106|COMUNIDADE NOSSO SENHOR DA PAZ|FLAMENGUINHO||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036459|ESCOLA MUNICIPAL SAO FRANCISCO|1303106|COMUNIDADE SANTO ANTONIO DO LIRA|RIO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036467|ESCOLA MUNICIPAL SAO FRANCISCO|1303106|COMUNIDADE SAO FRANCISCO - LAGO DO CENTRO|RIO MADEIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036475|ESCOLA MUNICIPAL SAO FRANCISCO|1303106|COMUNIDADE SAO FRANCISCO|RIO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036491|ESCOLA MUNICIPAL SAO JORGE|1303106|COMUNIDADE MENINO DEUS|VILA BORGES||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036505|ESCOLA MUNICIPAL SAO JOSE|1303106|COMUNIDADE SAO JOAO|RIO PARACUNI||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036548|ESCOLA MUNICIPAL SAO PEDRO|1303106|COMUNIDADE SAO JOAO|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036564|ESCOLA MUNICIPAL SAO RAIMUNDO|1303106|COMUNIDADE NOSSA SENHORA DOS REMEDIOS|RIO MADEIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036572|ESCOLA MUNICIPAL SAO ROQUE|1303106|COMUNIDADE TUMBIRA I|RIO ABACAXIS||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036580|ESCOLA MUNICIPAL SAO SEBASTIAO|1303106|COMUNIDADE BETANIA|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036602|ESCOLA MUNICIPAL SITIO ALEGRE|1303106|COMUNIDADE ALTA FLORESTA|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036645|ESCOLA MUNICIPAL SANTA LUZIA|1303106|COMUNIDADE NOVA JERUSALEM|RIO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036670|ESCOLA MUNICIPAL TESSALONICA|1303106|COMUNIDADE BOM JESUS DO LAGUINHO|PARANA DO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036688|ESCOLA MUNICIPAL TIRADENTES|1303106|COMUNIDADE VILA FLOR|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036696|ESCOLA MUNICIPAL TOSHIZO NAKAJIMA|1303106|LUGAR LIBERDADE|RIO MADEIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036718|ESCOLA MUNICIPAL SAO LAZARO|1303106|COMUNIDADE SAGRADO CORACAO DE JESUS|TURUMA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036734|ESCOLA ESTADUAL ENGO ABILIO NERY|1303106|AVENIDA 7 DE SETEMBRO||SANTA LUZIA|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036742|ESCOLA ESTADUAL PROFA MARIA ARAUJO SALES|1303106|AVENIDA JANARY NUNES||CENTRO|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036750|ESCOLA ESTADUAL PROFª ISABEL BARRONCAS|1303106|AVENIDA JANARY NUNES||CENTRO|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036777|ESCOLA MUNICIPAL PRESIDENTE JOSE SARNEY|1303106|COMUNIDADE SANTO ANTONIO|LAGO DO JAUARY||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036815|ESCOLA MUNICIPAL PRESIDENTE MEDICI|1303106|COMUNIDADE SAO SEBASTIAO|LAGO DO CAIAUE||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036823|ESCOLA MUNICIPAL PROFESSORA MARIA EVA MIRANDA|1303106|ESTRADA DO CURUPIRA KM 13|||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036831|ESCOLA MUNICIPAL SAO RAIMUNDO|1303106|COMUNIDADE SAO RAIMUNDO|PARANA DO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036858|ESCOLA MUNICIPAL VITORIA REGIA|1303106|COMUNIDADE SAO RAIMUNDO|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036890|ESCOLA MUNICIPAL JARDIM DA INFANCIA 03 DE OUTUBRO|1303106|RUA GETULIO VARGAS||CENTRO|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13036904|ESCOLA MUNICIPAL DOM PEDRO I|1303106|COMUNIDADE SAMARIA|RIO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13058150|ESCOLA ADVENTISTA DE NOVA OLINDA DO NORTE|1303106|AVENIDA SETE DE SETEMBRO|IGREJA ADVENTISTA|SANTA LUZIA|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13061852|ESCOLA MUNICIPAL DIVINO ESPIRITO SANTO|1303106|VILA CENTENARIO|RIO URARIA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13061879|ESCOLA MUNICIPAL SANTA ANA|1303106|COMUNIDADE TUMBIRA II|RIO ABACAXIS||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13061917|ESCOLA MUNICIPAL MARIA MADALENA DE FIGUEIREDO|1303106|PARANA DO URARIA COMUNIDADE ABACAXIS|||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13065033|ESCOLA MUNICIPAL JUVENTUDE INFANTIL|1303106|COMUNIDADE SANTA MARIA|LAGO MARIA CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13068806|COLEGIO MILITAR MUNICIPAL PROFESSORA MARIA DE FATIMA PACHECO|1303106|RUA TREZE DE MAIO||NOSSA SENHORA DE FATIMA|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13068814|ESCOLA MUNICIPAL MARIA AUXILIADORA|1303106|COMUNIDADE BOA ESPERANCA|RIO MADEIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13068822|ESCOLA MUNICIPAL LIRIO DO VALE|1303106|RUA 13 DE MAIO||CENTRO|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13072080|ESCOLA MUNICIPAL PROFESSOR JOAO BORBA|1303106|COMUNIDADE NOVA CANAA|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13077589|ESCOLA MUNICIPAL PAQUEQUER|1303106|ASSEMTAMENTO PAQUEQUER|ESTRADA DO PAQUEQUER||1||||1|Área de assentamento|1303106|Nova Olinda do Norte|AM
13084437|ESCOLA MUNICIPAL SESQUECENTENARIO|1303106|COMUNIDADE VISTA ALEGRE|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13086880|ESCOLA MUNICIPAL NOVA LIBERDADE|1303106|COMUNIDADE NOVA GALILEIA LAGO DO MOSSOROCA|RIO CURUPIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13086901|ESCOLA MUNICIPAL SAO JOSE|1303106|COMUNIDADE SAO JOSE|RIO MADEIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13089455|ESCOLA MUNICIPAL ALCIDES SENA|1303106|COMUNIDADE PAQUEQUER|RIO MADEIRA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13090399|ESCOLA DE EDUCACAO ESPECIAL JAIME DE LEMOS AROUCA|1303106|RUA TRIUNFO|AO LADO DA SEMED|NOSSA SENHORA DE FATIMA|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13094238|CENTRO DE EDUCACAO TECNOLOGICA DO AMAZONAS - CETAM|1303106|RUA LARCIO DARIO||SANTA MARIA|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13094491|ESCOLA ESTADUAL PROFESSOR JOSE PAULA DE SA|1303106|RUA TRIUNFO|BASE|NOSSA SENHORA DE FATIMA|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13095870|ESCOLA MUNICIPAL BOA UNIAO|1303106|COMUNIDADE BOM PASTOR|||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13095889|ESCOLA MUNICIPAL CRISTO REI I|1303106|COMUNIDADE SAO JOSE|RIO ABACAXIS||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13095900|ESCOLA MUNICIPAL CRISTO REI II|1303106|COMUNIDADE GUAJARA|RIO ABACAXIS||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13095935|ESCOLA MUNICIPAL PRESIDENTE KENNEDY|1303106|COMUNIDADE NOVO URUCACANGA|LAGO DO URUCACANGA||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13095951|ESCOLA INDIGENA NAWA NAMIWA|1303106|ALDEIA TERRA PRETA|RIO ABACAXIS||2||||2|Terra indígena|1303106|Nova Olinda do Norte|AM
13099698|SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS|1303106|RUA PASSAGEM PARNAIBA|||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13102168|ESCOLA PESTALOZZIANA JAIME DE LEMOS AROUCA|1303106|RUA TRIUNFO|AO LADO DA SEMED|NOSSA SENHORA DE FATIMA|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13103300|CENTRO DE EDUCACAO INDIGENA - NOVA OLINDA DO NORTE|1303106|ALDEIA TERRA PRETA|||||||||1303106|Nova Olinda do Norte|AM
13106350|CETI PROFESSORA ROSARIA MARINHO PAES|1303106|AVENIDA PROJETADA|PROXIMO DA UEA|VALE DO SOL|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13107020|CRECHE ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSOR ALEXANDER DE ARAUJO FERREIRA|1303106|AVENIDA CORONEL JANARY NUNES||CHICOLANDIA|0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13223291|CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE NOVA OL|1303106|COMUNIDADE CENTENARIO|||0||||0|Não está em área de localização diferenciada|1303106|Nova Olinda do Norte|AM
13000519|ESC MUL DOM PEDRO II|1303205|ZONA DO CAMPO MARGEM DIREITO DO RIO NEGRO|RIO NEGRO|ZONA DO CAMPO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13000551|ESC MUL LUIZ TOME VELOSO|1303205|COMUNIDADE DO ARACARI|RIO NEGRO|ZONA DO CAMPO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13000616|ESC MUL RUI BARBOSA|1303205|COMUNIDADE DO ATURIA|MARGEM DO RIO NEGRO|ZONA DO CAMPO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13000624|ESC MUL SAO LAZARO|1303205|COMUNIDADE DO BACABA|RIO NEGRO|ZONA DO CAMPO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13000683|ESC MUL TANCREDO NEVES|1303205|COMUNIDADE DO TANAUAU|RIO NEGRO|ZONA DO CAMPO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13000705|ESCOLA ESTADUAL JOAQUIM DE PAULA|1303205|AVENIDA JOAO PAULO II||CENTRO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13000713|ESC MUL MARIA SALES|1303205|COMUNIDADE JAUPERIS|||0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13000756|ESC MUL ELIFIO PACHECO|1303205|COMUNIDADE BOM JESUS|RIO NEGRO|ZONA DO CAMPO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13000772|ESC MUL RAIMUNDO DE MELO FREITAS|1303205|COMUNIDADE PALESTINA|RIO NEGRO|ZONA DO CAMPO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13000799|ESC MUL SAO FRANCISCO|1303205|COMUNIDADE CAIOEZINHO|RIO NEGRO|ZONA DO CAMPO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13055224|ESC MUL SANTO ELIAS|1303205|COMUNIDADE SAO CRISTOVAO|RIO NEGRO|ZONA DO CAMPO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13055232|ESC MUL SAO FRANCISCO|1303205|RURAL|||||||||1303205|Novo Airão|AM
13067354|ESC MUL BANDEIRANTES|1303205|AVENIDA AJURICABA||BANDEIRANTES|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13067400|ESC MUL MONTEIRO LOBATO|1303205|COMUNIDADE DO CASTANHO||ZONA DO CAMPO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13067621|ESC MUL SAO JOSE|1303205|COMUNIDADE SOBRADO|RIO NEGRO|ZONA DO CAMPO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13071190|ESC MUL JAU TAMBOR|1303205|COMUNIDADE DO JAU TAMBOR|RIO JAU|ZONA DO CAMPO|3||||3|Área de comunidade remanescente de quilombos|1303205|Novo Airão|AM
13071882|ESC INDIGENA ARABYRY|1303205|RURAL|||||||||1303205|Novo Airão|AM
13071912|ESC INDIGENA TAPYRYMANYTY|1303205|RURAL|||||||||1303205|Novo Airão|AM
13072501|ESC MUL JAU LAZARO|1303205|COMUNIDADE JAU LAZARO|RIO NEGRO|ZONA DO CAMPO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13074350|ESC MUL ARISTOTELES FREIRE ARNOUD|1303205|RUA PUDUARI|PROX. A GARAGEM|MURICI|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13081330|ESCOLA ESTADUAL BALBINA MESTRINHO|1303205|RUA ADEMAR BARROS||CENTRO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13086529|ESC MUL OLAVO BILAC|1303205|COMUNIDADE SAO DOMINGOS|ESTRADA AM 352 KM 40|ZONA DO BAIRRO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13086545|ESC MUL VIOLETA CARDOSO ALVES DE MATTOS AREOSA|1303205|RUA ADEMAR DE BARROS|PROXIMO DO CARTORIO|CENTRO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13090410|ESCOLA ESTADUAL DANILO DE MATTOS AREOSA|1303205|AVENIDA JOAO PAULO II||CENTRO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13094459|CENTRO DE EDUCACAO TECNOLOGICA DO AMAZONAS - CETAM|1303205|RUA PUDUARI||MURICI|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13095102|ESC MUL FRANCISCO BEZERRA DE VASCONCELOS|1303205|RURAL|||||||||1303205|Novo Airão|AM
13104772|ESCOLA MUNICIPAL INDIGENA MYRY|1303205|COMUNIDADE RIBEIRINHA MIRITUBA|MARGEM DO RIO NEGRO|ZONA RURAL|2||||2|Terra indígena|1303205|Novo Airão|AM
13104780|ESCOLA MUNICIPAL INDIGENA LUIZ CARLOS DE MATTOS AREOSA|1303205|COMUNIDADE RIBEIRINHA RENASCER|IGARAPE DO SOBRADINH|ZONA RURAL|2||||2|Terra indígena|1303205|Novo Airão|AM
13106775|CENTRO DE EDUCACAO INDIGENA DE NOVO AIRAO|1303205|LOCALIDADE COMUNIDADE RENASCER||RIO NEGRO|2||||2|Terra indígena|1303205|Novo Airão|AM
13237209|CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICADE NOVO AIR|1303205|JOAO PAULO II||CENTRO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13241206|ESCOLA MUNICIPAL RAIMUNDO NONATO TEIXEIRA|1303205|RUA LUIZ FERRO VELHO||SAO FRANCISCO|0||||0|Não está em área de localização diferenciada|1303205|Novo Airão|AM
13053248|ESC MUN BELAS AGUAS|1303304|RIO MARIEPAUA|RIO MARIEPAUA|COMUNIDADE BELAS AGUAS|||||||1303304|Novo Aripuanã|AM
13053256|ESC MUN BOA FRENTE|1303304|RIO ARIPUANA|RIO ARIPUANA|COMUN.BOA FRENTE|0||||0|Não está em área de localização diferenciada|1303304|Novo Aripuanã|AM
